PROV,2014_Factor,Pneumonia_Cases_2014,Pneumonia_Ratio_2014,HF_Cases_2014,HF_Ratio_2014,AMI_Cases_2014,AMI_Ratio_2014
340173,1.0000,318,0.980401,456,0.934308,76,0.931876
340183,1.0000,193,0.882653,183,0.990018,28,0.958462
340184,1.0000,380,0.914443,231,0.949960,46,0.958957
340186,1.0000,0,0.000000,0,0.000000,0,0.000000
350002,1.0000,348,0.908203,377,0.874318,276,0.742017
350006,0.9999,495,1.001765,464,0.888933,309,0.952655
350011,1.0000,382,0.911003,663,0.865356,581,0.767831
350015,0.9985,230,1.043479,304,1.066470,179,0.843114
350019,0.9990,416,1.038732,395,0.992033,318,0.952147
350063,0.9968,46,1.052510,7,0.000000,0,0.000000
350070,0.9986,200,1.033040,349,0.919314,205,1.051846
360001,1.0000,509,0.969551,430,0.992934,229,0.946870
360002,1.0000,220,0.872765,169,0.902115,33,0.943926
360003,0.9972,183,1.132651,266,1.061071,140,1.220109
360006,0.9995,798,1.065601,1280,0.969506,777,0.953025
360008,0.9994,593,0.905661,754,1.012762,224,0.947284
360009,0.9983,392,1.072683,383,0.877312,279,1.007635
360010,0.9912,490,1.092449,461,1.121687,80,0.924735
360011,0.9990,354,1.044041,524,0.887835,185,0.922787
360012,0.9990,387,0.951187,436,0.995482,78,1.129989
360013,0.9981,266,0.915335,147,1.042505,9,0.000000
360014,0.9966,155,1.086072,152,0.970397,18,0.000000
360016,0.9922,530,1.169441,593,1.143110,233,1.149727
360017,0.9983,268,1.132105,521,1.052052,247,0.787925
360019,0.9932,277,1.102499,420,1.155985,94,1.030342
360020,0.9973,713,1.054485,982,1.002281,435,1.108014
360025,0.9998,498,0.870077,495,1.009685,168,0.924478
360026,0.9998,279,0.906501,213,1.009080,24,0.000000
360027,0.9985,751,0.909728,992,0.977530,355,1.072734
360029,1.0000,147,0.999905,171,1.001268,17,0.000000
360032,1.0000,175,0.901213,235,0.968240,37,1.000941
360035,0.9983,901,1.122075,1306,0.925511,610,0.912581
360036,1.0000,281,0.887746,176,0.901186,46,0.975661
360037,0.9979,108,0.892949,276,1.082984,63,0.995415
360039,0.9975,719,1.009052,825,0.927214,428,1.089935
360040,1.0000,291,0.909978,257,0.921519,124,0.974993
360041,0.9987,631,1.013286,918,1.040152,329,0.893026
360044,0.9988,225,0.981735,262,1.019309,12,0.000000
360046,0.9988,198,1.027717,198,0.976930,22,0.000000
360048,0.9999,177,1.008988,272,0.903154,191,0.985057
360051,0.9996,715,1.001643,850,1.022909,434,0.905564
360052,0.9958,507,1.067461,918,1.063161,473,1.065530
360054,0.9881,447,1.201410,505,1.157311,163,1.041902
360055,0.9954,419,0.969943,616,1.091946,169,1.116321
360056,0.9984,483,1.034301,598,0.969343,281,1.046037
360058,0.9981,173,0.896867,113,1.037669,18,0.000000
360059,0.9971,212,1.082197,395,1.128226,133,1.006178
360064,0.9935,313,0.984939,734,1.042190,366,1.192959
360065,0.9996,321,1.011978,182,0.965804,19,0.000000
360066,1.0000,650,0.963379,660,0.975466,351,0.946707
360068,1.0000,369,0.885422,823,0.974532,574,0.848600
360070,0.9998,420,1.008099,570,0.926318,336,0.957018
360071,0.9998,146,0.912165,103,0.942904,35,1.008105
360072,0.9972,671,1.021874,596,0.914410,237,1.117640
360074,0.9996,282,0.968311,366,0.977465,97,1.058887
360075,0.9936,113,1.067763,213,1.201181,40,0.977627
360076,0.9982,392,1.082386,518,1.004409,239,0.957083
360077,0.9978,441,0.996113,998,1.036345,261,1.056723
360078,0.9968,320,1.089099,397,1.025164,91,1.037973
360079,1.0000,303,0.987079,651,0.899891,393,0.927417
360080,0.9973,152,1.088442,219,1.021566,20,0.000000
360081,0.9976,328,1.102324,416,0.933329,55,1.003593
360082,0.9971,199,1.025468,363,1.101763,33,0.880958
360084,1.0000,569,0.976217,733,0.908339,493,0.993545
360085,0.9965,419,1.112951,785,1.007446,554,1.179256
360086,0.9974,446,1.081313,486,1.057278,267,0.996613
360087,0.9992,141,1.065366,153,0.949123,25,1.001185
360089,1.0000,240,0.854116,181,0.990694,20,0.000000
360090,0.9998,356,0.987249,601,0.950885,229,1.008028
360091,0.9976,376,1.060671,388,1.018175,43,0.941269
360092,1.0000,79,0.950220,84,0.921060,11,0.000000
360095,1.0000,310,0.791523,208,0.883331,146,0.880714
360096,0.9929,315,1.097555,429,1.087981,23,0.000000
360098,0.9953,724,1.163592,935,1.066585,288,0.986422
360107,0.9982,176,1.026895,85,1.026346,17,0.000000
360109,0.9979,172,1.013238,169,1.028574,12,0.000000
360112,0.9990,268,0.921418,575,1.034123,589,1.008971
360113,0.9950,367,1.072197,373,1.093994,78,1.089854
360115,0.9910,208,1.233936,251,1.109154,65,1.104748
360116,0.9993,118,1.010715,98,0.913594,14,0.000000
360118,0.9960,821,1.064986,651,1.086385,509,1.016488
360121,1.0000,181,0.953700,209,0.963880,96,0.918231
360123,1.0000,502,0.916827,535,0.993978,239,0.948607
360125,1.0000,241,0.931939,324,0.996440,71,0.947577
360131,1.0000,260,0.950320,226,0.955634,46,0.966433
360132,0.9986,356,1.025328,344,1.030935,81,0.947156
360133,0.9973,263,1.134400,398,0.882284,118,1.053795
360134,0.9971,361,1.091008,576,0.988920,270,1.128547
360137,0.9992,379,0.969085,754,0.978422,379,1.064157
360141,0.9972,218,1.185051,366,1.053121,142,0.986059
360143,0.9917,534,1.202637,730,1.097742,105,1.211671
360144,0.9958,251,1.003590,418,1.205505,59,0.999854
360145,0.9969,620,1.104430,640,1.046085,327,0.876133
360147,0.9981,402,1.037533,509,1.048786,158,0.976760
360148,0.9987,126,0.936607,102,1.029962,14,0.000000
360150,0.9975,181,1.078507,134,0.948652,13,0.000000
360151,0.9982,240,0.905759,198,1.020267,82,1.070311
360152,0.9994,237,1.040186,201,0.962917,123,0.907350
360153,0.9993,65,0.960342,44,1.025295,19,0.000000
360155,0.9980,593,0.923726,860,1.045415,448,1.035521
360156,1.0000,139,0.917580,123,0.980717,21,0.000000
360159,0.9949,515,1.137687,569,1.022861,420,1.067521
360161,0.9977,319,0.921375,460,1.069744,33,1.024820
360163,0.9994,586,1.050785,1076,0.954664,501,0.953638
360170,0.9983,156,1.021920,138,1.015340,12,0.000000
360172,0.9945,597,1.106171,661,1.137577,301,0.953578
360174,0.9977,520,1.044703,413,0.953799,113,1.062301
360175,0.9954,240,1.088260,289,1.047730,42,1.124154
360179,0.9967,877,1.157477,1096,1.011805,456,0.945743
360180,0.9968,305,1.199021,1032,1.082726,663,1.149771
360185,1.0000,293,0.852874,283,0.900424,63,0.974563
360189,1.0000,68,0.996981,49,0.937610,4,0.000000
360192,0.9991,235,1.040675,270,0.963354,102,0.962869
360195,1.0000,250,0.957689,169,0.999543,15,0.000000
360197,1.0000,202,0.811881,143,0.879757,81,0.970698
360203,0.9930,473,1.093357,220,1.007090,29,0.999521
360210,1.0000,148,0.949284,166,0.970990,21,0.000000
360211,0.9950,409,0.937472,858,1.068978,326,1.082632
360212,0.9993,232,0.994179,394,1.007224,92,1.045386
360218,1.0000,431,0.993997,366,0.824496,121,0.969221
360230,0.9974,602,1.151196,1116,1.028641,428,0.884856
360234,0.9988,270,1.039687,400,0.995120,93,1.040685
360236,0.9980,291,1.056351,159,0.995609,46,1.014399
360239,1.0000,162,0.945179,220,0.974050,32,0.977383
360245,1.0000,0,0.000000,0,0.000000,0,0.000000
360247,1.0000,0,0.000000,0,0.000000,0,0.000000
360258,1.0000,0,0.000000,0,0.000000,0,0.000000
360259,0.9979,159,1.039426,154,1.035100,21,0.000000
360261,1.0000,0,0.000000,0,0.000000,0,0.000000
360262,0.9995,210,0.999468,256,0.996266,57,1.093642
360263,1.0000,0,0.000000,0,0.000000,0,0.000000
360266,1.0000,0,0.000000,0,0.000000,0,0.000000
360269,1.0000,0,0.000000,0,0.000000,0,0.000000
360270,0.9990,193,0.877608,87,1.025984,2,0.000000
360271,1.0000,0,0.000000,0,0.000000,0,0.000000
360274,1.0000,0,0.000000,1,0.000000,0,0.000000
360276,0.9978,336,1.068658,487,0.963903,56,1.085928
360347,1.0000,39,0.981886,15,0.000000,0,0.000000
360348,0.9994,132,1.029530,90,0.902677,4,0.000000
360350,1.0000,0,0.000000,0,0.000000,0,0.000000
360351,1.0000,0,0.000000,0,0.000000,0,0.000000
360352,1.0000,0,0.000000,0,0.000000,0,0.000000
360354,0.9992,123,1.042979,160,0.933700,36,1.013568
360355,1.0000,0,0.000000,0,0.000000,0,0.000000
360356,1.0000,14,0.000000,9,0.000000,0,0.000000
360358,1.0000,1,0.000000,1,0.000000,0,0.000000
360359,1.0000,11,0.000000,18,0.000000,8,0.000000
360360,1.0000,0,0.000000,0,0.000000,0,0.000000
370001,0.9935,237,1.048926,587,0.942783,483,1.221001
370002,0.9982,111,1.025042,151,1.018387,9,0.000000
370004,0.9951,332,0.936059,181,1.122777,26,0.984190
370006,1.0000,182,0.871691,159,0.955180,27,0.980642
370007,1.0000,83,0.926506,62,0.975539,12,0.000000
370008,0.9997,924,1.011384,605,0.958689,243,0.935706
370011,0.9981,81,0.934279,41,1.067596,6,0.000000
370013,0.9996,681,1.013466,204,1.019186,58,0.925680
370014,0.9800,517,1.284615,542,1.368369,67,1.080192
370015,0.9989,118,0.904149,107,1.018577,19,0.000000
370016,0.9971,274,0.924621,217,1.050628,118,1.061184
370018,1.0000,279,0.886977,315,0.981190,198,0.991820
370019,0.9988,212,0.907586,146,1.042357,18,0.000000
370020,0.9997,137,0.953067,175,1.012760,42,0.936949
370022,0.9972,228,0.943780,267,1.056251,41,1.020821
370023,1.0000,348,0.927507,249,0.903668,22,0.000000
370025,0.9980,525,1.045834,414,1.032599,161,0.967978
370026,1.0000,452,0.838331,376,0.962022,84,0.936073
370028,1.0000,710,0.961228,839,0.868641,636,0.937643
370029,0.9958,180,0.881222,126,1.070556,9,0.000000
370030,1.0000,162,0.942856,69,0.961714,3,0.000000
370032,0.9998,367,0.944141,247,1.013049,138,0.963158
370034,0.9986,396,0.927737,219,1.069506,45,1.006452
370036,0.9880,80,1.040435,59,1.155085,6,0.000000
370037,0.9999,265,0.977940,375,0.943946,198,1.004578
370039,0.9946,251,1.077826,117,0.945895,14,0.000000
370040,0.9879,217,1.102534,216,1.078824,19,0.000000
370041,1.0000,83,0.951790,35,0.940120,0,0.000000
370047,0.9919,365,1.206898,329,0.944959,208,1.043601
370048,0.9992,286,0.961234,129,1.015485,12,0.000000
370049,0.9997,315,0.988743,177,0.956996,110,1.010900
370051,0.9929,59,1.110526,70,0.967329,1,0.000000
370054,1.0000,173,0.993291,126,0.871819,11,0.000000
370056,1.0000,300,0.943171,599,0.930473,362,0.975381
370057,0.9954,139,0.978434,140,1.059037,14,0.000000
370065,0.9892,187,1.058980,128,1.095836,23,0.000000
370072,0.9992,55,0.927510,30,1.035805,1,0.000000
370078,0.9979,131,0.930513,173,0.893304,101,1.160937
370080,1.0000,136,0.871947,41,0.943244,3,0.000000
370083,0.9908,155,1.023647,77,1.171005,0,0.000000
370089,0.9990,251,0.878562,178,0.997652,52,1.061728
370091,0.9984,979,1.082287,1089,1.024174,749,0.956039
370093,0.9989,166,1.097665,185,1.073233,79,1.019384
370094,0.9967,429,1.001035,614,1.166154,317,0.968589
370097,0.9996,165,1.021902,92,0.916535,7,0.000000
370099,0.9967,285,0.905549,112,1.088501,13,0.000000
370100,0.9826,155,1.121323,211,1.108017,7,0.000000
370103,0.9947,146,0.946774,84,1.081177,18,0.000000
370106,0.9996,403,0.986612,463,0.950681,222,1.023061
370112,0.9985,105,1.018631,64,0.990039,4,0.000000
370113,0.9999,276,0.962913,150,1.002930,60,0.944089
370114,0.9978,768,0.906754,724,0.973081,630,1.102371
370138,0.9977,98,1.029606,28,0.969278,1,0.000000
370139,0.9991,140,0.866405,45,1.020208,1,0.000000
370149,0.9999,364,0.870653,252,0.953729,87,1.006975
370153,0.9982,58,0.947027,73,1.043428,5,0.000000
370156,0.9933,173,0.911295,162,1.107653,12,0.000000
370158,0.9980,215,1.009302,85,1.024026,4,0.000000
370166,0.9990,61,1.038518,55,0.999187,2,0.000000
370169,1.0000,16,0.000000,6,0.000000,1,0.000000
370170,1.0000,13,0.000000,8,0.000000,0,0.000000
370171,0.9996,83,1.006159,44,1.007036,2,0.000000
370172,1.0000,24,0.000000,12,0.000000,0,0.000000
370173,0.9996,31,0.923166,28,1.014037,1,0.000000
370178,0.9964,102,1.016411,72,1.114012,15,0.000000
370180,1.0000,67,0.912305,45,0.931530,1,0.000000
370183,1.0000,84,0.949646,70,0.940282,8,0.000000
370190,1.0000,5,0.000000,0,0.000000,1,0.000000
370192,1.0000,0,0.000000,0,0.000000,0,0.000000
370199,1.0000,0,0.000000,0,0.000000,0,0.000000
370201,1.0000,0,0.000000,0,0.000000,0,0.000000
370202,0.9981,256,1.045733,275,0.999273,191,1.037200
370203,1.0000,5,0.000000,1,0.000000,0,0.000000
370206,1.0000,0,0.000000,0,0.000000,0,0.000000
370210,1.0000,0,0.000000,0,0.000000,0,0.000000
370211,1.0000,209,0.994656,79,0.986031,21,0.000000
370212,1.0000,0,0.000000,0,0.000000,0,0.000000
370214,1.0000,8,0.000000,3,0.000000,0,0.000000
370215,1.0000,146,0.958211,1121,0.861006,1178,0.993002
370216,1.0000,2,0.000000,0,0.000000,0,0.000000
370218,0.9985,126,1.048122,143,0.988514,14,0.000000
370220,1.0000,0,0.000000,0,0.000000,0,0.000000
370222,1.0000,0,0.000000,0,0.000000,1,0.000000
370225,1.0000,0,0.000000,0,0.000000,0,0.000000
370227,1.0000,113,0.917613,55,0.954627,13,0.000000
370228,1.0000,80,0.936675,62,0.980463,11,0.000000
370229,1.0000,120,0.918044,61,0.999192,3,0.000000
370232,1.0000,68,0.915864,47,0.925094,4,0.000000
370234,0.9996,31,1.002134,189,0.941480,181,1.006647
370235,1.0000,20,0.000000,6,0.000000,0,0.000000
370236,1.0000,0,0.000000,0,0.000000,0,0.000000
380001,0.9996,133,1.008332,114,0.906357,16,0.000000
380002,1.0000,290,0.823117,279,0.891952,78,0.949754
380004,1.0000,358,0.861156,542,0.811790,464,0.801766
380005,1.0000,86,0.961683,45,0.939702,10,0.000000
380007,0.9990,106,0.992899,125,0.887654,78,1.073399
380009,0.9993,109,1.026695,201,1.069959,209,0.944220
380014,1.0000,154,0.865128,185,0.848075,227,0.891040
380017,1.0000,153,0.972504,251,0.941641,112,0.961646
380018,1.0000,308,0.975481,518,0.790818,494,0.740680
380020,1.0000,177,0.946693,176,0.951997,98,0.885159
380021,1.0000,143,0.928264,126,0.924267,78,0.927136
380022,0.9997,186,1.009169,101,0.884133,19,0.000000
380025,0.9993,147,0.958028,133,0.930191,25,1.097206
380027,0.9985,374,0.881011,325,1.038616,151,0.938705
380029,0.9996,92,1.007074,60,0.938056,17,0.000000
380033,1.0000,108,0.939502,37,0.927625,25,0.965146
380037,1.0000,61,0.928104,81,0.901324,19,0.000000
380038,1.0000,115,0.997142,86,0.988897,22,0.000000
380040,1.0000,65,0.944072,60,0.906174,10,0.000000
380047,1.0000,255,0.940582,247,0.829058,274,0.738627
380050,1.0000,168,0.918279,221,0.926166,94,0.973644
380051,1.0000,346,0.856659,386,0.942216,272,0.952710
380052,1.0000,198,0.839299,156,0.999924,34,0.938325
380056,1.0000,72,0.999882,31,0.930190,7,0.000000
380060,1.0000,131,0.996844,164,0.911524,120,0.964464
380061,1.0000,354,0.879149,374,0.944413,265,0.816558
380071,1.0000,99,0.925849,133,0.978317,20,0.000000
380075,0.9995,295,1.027344,193,0.866728,106,0.886857
380082,1.0000,118,0.858280,79,0.973118,24,0.000000
380089,0.9980,231,1.086704,281,0.915832,126,1.035903
380090,0.9964,280,1.137742,280,0.941914,77,0.982565
380091,1.0000,14,0.000000,13,0.000000,11,0.000000
380102,1.0000,307,0.927655,432,0.775233,459,0.893681
390001,1.0000,350,0.910431,582,0.886206,207,0.845577
390002,0.9963,125,1.037330,393,1.096949,113,0.941005
390003,0.9953,172,1.064186,129,1.053684,27,0.957215
390004,0.9989,470,1.022146,760,1.022819,358,0.955632
390006,0.9991,231,0.923876,458,0.943541,499,1.046277
390008,0.9976,82,1.055152,166,0.951136,11,0.000000
390009,1.0000,277,0.857261,687,0.825021,431,0.866972
390012,0.9965,253,0.990408,258,1.095492,84,1.056719
390013,1.0000,191,0.985173,292,0.965896,203,0.880988
390016,0.9920,227,1.143960,340,1.140812,109,1.034862
390019,0.9966,141,0.931460,294,1.067004,32,0.961177
390025,1.0000,0,0.000000,0,0.000000,0,0.000000
390026,0.9935,216,1.077851,371,1.205304,67,1.079530
390027,0.9982,163,1.023849,398,1.093848,106,1.015699
390028,0.9977,221,0.984648,363,0.929638,186,1.120200
390030,0.9979,400,1.028472,431,1.043427,72,0.936761
390031,0.9945,350,1.015766,555,1.143301,82,0.978328
390032,0.9893,227,1.052963,433,1.186769,165,1.153404
390035,0.9999,122,1.003267,140,0.933207,22,0.000000
390036,0.9965,189,0.956232,601,1.031363,188,1.116271
390037,0.9993,160,1.025870,202,0.939184,27,1.063138
390039,1.0000,86,0.985317,94,0.943428,54,1.000770
390041,0.9989,236,1.060599,417,1.000863,83,0.942613
390042,0.9979,330,1.154608,440,0.954575,189,0.998683
390043,1.0000,269,0.957308,231,0.968296,19,0.000000
390044,1.0000,1002,0.948802,1286,0.812431,484,0.840546
390045,1.0000,434,0.918149,507,0.815231,303,0.829481
390046,0.9996,699,1.027418,1330,1.003733,670,0.989758
390048,0.9884,268,0.934552,425,1.118224,131,1.157835
390049,0.9951,870,1.034041,1589,1.082005,530,1.125477
390050,0.9992,188,1.082014,425,1.000468,319,1.023061
390052,0.9904,286,0.972457,264,1.166007,37,1.019822
390056,1.0000,133,0.872824,135,0.975899,20,0.000000
390057,0.9995,402,0.987094,414,0.893170,80,1.091874
390058,0.9988,259,1.007999,400,1.037150,66,0.901541
390061,0.9987,123,1.089078,162,0.888757,66,0.860099
390062,0.9968,112,0.913441,93,1.046547,10,0.000000
390063,1.0000,407,0.927147,663,0.874903,622,0.893514
390065,0.9989,270,1.033279,287,0.949896,65,0.924518
390066,0.9999,402,1.006656,478,0.905637,240,0.845150
390067,0.9998,487,0.934793,949,1.011871,608,0.821444
390068,1.0000,97,0.970107,96,0.991147,8,0.000000
390070,0.9958,109,0.982745,298,1.122582,73,0.914154
390071,1.0000,87,0.919308,148,0.864470,21,0.000000
390072,0.9960,114,0.957114,205,1.116015,45,0.962019
390073,1.0000,368,1.002277,604,0.953645,413,0.891707
390076,1.0000,255,0.969451,306,0.995946,120,0.965083
390079,0.9976,374,1.163588,694,1.004912,458,1.016510
390080,0.9960,207,1.071241,366,1.050211,130,1.103086
390081,0.9966,250,1.090490,357,1.025736,64,1.173386
390084,0.9851,237,1.130410,151,1.098190,21,0.000000
390086,1.0000,192,0.889410,392,0.822336,344,0.941955
390090,0.9979,97,1.071735,213,0.950909,87,1.076892
390091,0.9978,281,1.046386,323,1.041504,51,1.096208
390093,0.9964,207,0.986607,201,1.070937,32,1.007823
390095,0.9917,304,1.084394,172,1.097471,30,0.995034
390096,0.9993,263,0.932653,479,0.895334,170,1.046138
390097,0.9980,391,1.044410,676,0.961413,203,1.071189
390100,1.0000,863,0.860381,1853,0.758074,903,0.750939
390101,0.9941,244,1.150374,218,1.106409,79,0.968913
390102,0.9993,240,0.926856,468,0.995936,77,1.139531
390104,0.9907,187,1.004224,211,1.080674,17,0.000000
390107,0.9986,327,1.043700,495,1.034174,329,0.979223
390108,0.9984,113,1.051670,246,1.004609,118,1.043113
390110,0.9979,356,0.962287,656,1.064376,340,1.038906
390111,0.9999,163,1.016989,474,0.958311,142,0.954078
390112,0.9940,85,0.989185,89,1.152417,27,1.021173
390113,0.9996,208,0.872064,270,0.977453,41,1.041406
390114,0.9997,47,1.043744,64,0.989968,2,0.000000
390115,0.9934,604,1.159848,767,1.098299,308,1.080933
390116,0.9992,137,0.979127,235,1.034938,38,1.021204
390117,1.0000,115,0.921589,55,0.963748,15,0.000000
390118,0.9996,145,0.922599,159,0.926134,79,1.030946
390119,0.9996,316,1.020897,402,0.945703,50,0.963728
390122,0.9964,188,0.987994,146,1.089979,20,0.000000
390123,0.9923,403,1.239582,385,1.108134,59,1.074152
390125,0.9995,292,0.978090,253,1.004143,76,1.017410
390127,0.9903,264,1.092050,272,1.040702,183,1.206727
390130,1.0000,80,0.966648,34,0.949729,13,0.000000
390132,0.9968,70,1.103132,95,1.061457,22,0.000000
390133,0.9983,921,0.964152,1892,1.008071,1217,1.057987
390137,1.0000,855,0.947581,1218,0.876181,525,0.858664
390138,0.9965,228,1.037083,247,0.951684,63,1.040294
390139,0.9985,430,1.059722,759,1.018742,254,1.014565
390142,0.9968,169,1.044754,544,1.076975,166,1.126236
390145,0.9956,309,1.116018,649,1.081981,228,1.008544
390146,1.0000,197,0.930537,224,0.976681,32,0.920731
390147,0.9982,169,1.064199,347,0.980898,71,1.057095
390150,0.9968,127,1.058834,182,0.899438,20,0.000000
390151,1.0000,438,0.900529,721,0.938389,479,0.919220
390153,1.0000,327,0.938511,403,0.971770,157,0.864387
390154,0.9967,295,0.989616,352,1.052571,56,1.007691
390156,0.9931,243,1.244609,557,1.179042,140,1.184538
390157,0.9988,139,1.016921,172,1.022506,15,0.000000
390160,0.9996,116,0.957546,150,1.013503,14,0.000000
390162,0.9903,330,1.109266,850,1.076841,313,1.233695
390163,0.9999,157,0.951507,161,0.959741,44,1.005512
390164,0.9999,405,0.940676,948,0.993551,591,1.005414
390168,0.9959,229,0.857746,400,1.151533,190,1.004517
390173,0.9950,159,0.952843,255,1.124785,74,0.994407
390174,0.9977,378,1.105011,906,1.133086,249,1.022295
390178,0.9999,240,0.882801,284,0.919470,57,1.016571
