PROV,2016_Factor,Pneumonia_Cases_2016,Pneumonia_Ratio_2016,HF_Cases_2016,HF_Ratio_2016,AMI_Cases_2016,AMI_Ratio_2016,HIP_Cases_2016,HIP_Ratio_2016,COPD_Cases_2016,COPD_Ratio_2016
450558,0.9999,227,0.929533542,238,0.952083246,174,1.002919262,283,0.872257855,211,0.918720198
450563,1.0000,335,0.920788922,318,0.901244904,169,0.985372729,204,0.900283165,324,0.949378168
450565,0.9924,136,1.087561414,98,1.018804976,4,0,49,0.998972522,161,1.037588191
450571,0.9969,497,1.019846624,458,0.856873964,346,0.923736913,405,1.075798789,308,0.948480583
450573,0.9975,188,0.968414242,107,0.978849374,5,0,12,0,132,1.040621432
450578,0.9896,44,1.043256264,14,0,3,0,0,0,12,0
450580,0.9956,80,1.0625631,174,0.990839282,15,0,0,0,182,1.025247063
450584,1.0000,64,0.893304288,31,0.94418855,12,0,0,0,20,0
450586,0.9858,107,1.085639939,34,0.981273791,9,0,0,0,47,0.96483788
450587,0.9993,361,0.93904669,132,0.974240659,11,0,152,1.014881455,264,0.987603211
450591,1.0000,91,0.910709391,93,0.960807669,11,0,113,0.910067204,74,0.980164089
450596,0.9996,235,0.933140111,158,0.950258294,50,1.019987509,162,0.96106379,130,0.952675076
450597,0.9954,162,0.937889823,157,1.04005122,15,0,0,0,56,1.04928236
450604,1.0000,183,0.831264397,167,0.877356655,27,0.958328675,600,0.835025409,89,0.918600422
450605,1.0000,107,0.951623897,87,0.907825135,15,0,0,0,149,0.908911579
450610,0.9986,550,0.841458902,701,0.887146835,295,0.949716065,618,1.032065076,380,0.884593334
450615,0.9961,81,0.977156327,52,1.055986048,14,0,0,0,34,0.997100423
450617,1.0000,781,0.977973155,1066,0.962450018,519,0.968897678,141,0.932709688,919,1.001395554
450620,0.9833,105,1.073886318,49,1.081460504,0,0,0,0,21,0
450630,1.0000,5,0,3,0,0,0,0,0,2,0
450634,0.9864,396,0.979172291,335,1.053872871,239,1.146232519,351,1.224493548,449,0.947864267
450638,0.9950,277,0.865777229,396,1.079596535,184,1.082770007,99,1.061812735,340,0.957108333
450639,0.9976,330,1.02253141,492,1.049008974,168,0.992014865,80,0.878464971,311,0.978643946
450641,0.9995,117,0.947313124,50,1.009886104,4,0,0,0,39,0.982323338
450643,1.0000,243,0.995680292,345,0.996589078,53,0.928918985,43,0.994724207,271,0.952844037
450644,0.9988,188,1.017477239,266,1.013424936,115,1.033526523,86,0.987771354,230,0.925410737
450647,0.9992,329,1.040654044,577,1.006006138,167,1.006517615,419,0.967158633,284,0.986904254
450651,0.9992,378,0.956260209,394,0.999946434,179,1.049137649,69,0.930634516,268,0.980458107
450653,0.9932,119,0.975675755,142,1.132767273,29,0.980165254,15,0,240,0.960176483
450654,0.9874,329,1.073599009,54,1.0490615,52,0.983689451,4,0,46,0.936444532
450656,0.9908,174,1.08279612,182,1.11032536,54,1.115705235,69,0.932231083,154,1.141745774
450658,1.0000,80,0.999987892,52,0.9719201,3,0,0,0,54,0.957769524
450659,0.9996,98,0.995586273,169,0.996599875,25,1.032351759,92,0.907897758,107,1.015719639
450661,1.0000,173,0.918525236,176,0.916575105,185,0.946203072,243,0.772877995,182,0.995566507
450662,0.9993,328,0.883159085,381,1.016763205,232,0.978141751,106,0.98947283,331,0.993586558
450668,0.9951,363,1.046340192,324,0.90676041,118,0.860613,318,1.097929455,321,0.991972482
450669,0.9978,197,0.992882616,196,1.021008205,100,1.006042705,124,0.895903345,220,1.046652938
450670,0.9918,566,0.909634565,516,0.979686929,169,1.007116056,157,1.401478196,417,0.998279334
450672,1.0000,234,0.940149465,413,0.931541724,369,0.895223578,1354,0.961346596,283,0.831728214
450674,1.0000,0,0,0,0,0,0,0,0,1,0
450675,0.9970,296,1.026119397,385,1.046153614,151,1.030825462,36,1.039296988,315,0.991600538
450677,0.9984,256,0.924424418,473,0.943967781,197,0.964202266,117,1.089075833,304,0.936510507
450678,0.9916,284,1.009558674,287,0.902425252,105,1.101747488,142,1.198858683,269,0.997146506
450683,0.9921,30,0.97970061,59,1.092053842,10,0,0,0,42,0.982344374
450684,0.9923,193,1.080849447,476,1.061607924,136,1.018100412,20,0,414,1.077990557
450686,0.9922,334,0.93888643,270,0.939011384,202,1.085541204,203,1.457290996,303,0.941418173
450688,0.9974,74,1.041407801,165,0.945093652,95,1.021733531,46,1.076906898,180,0.968555773
450690,1.0000,220,0.93743927,140,0.887049562,28,0.976105774,0,0,204,0.859143812
450694,0.9956,62,0.938182353,46,1.052484082,15,0,0,0,40,1.030333024
450697,0.9962,100,0.939146707,172,1.061943677,113,1.034920192,51,1.106958087,138,0.940707171
450698,1.0000,29,0.974763815,19,0,0,0,0,0,20,0
450702,1.0000,223,0.932487233,267,0.882811048,160,0.985272483,333,0.990071258,310,0.905045961
450709,0.9980,212,0.999574505,168,0.990000215,89,1.030783578,166,1.032690969,142,0.98531386
450711,0.9954,472,0.971719944,676,1.041689558,168,1.066251914,39,1.054328826,468,1.042991383
450713,0.9872,499,1.091820482,768,1.047406491,344,1.037530097,236,1.229722664,568,1.169235188
450716,0.9996,162,0.988021953,136,0.994095097,77,0.963432849,11,0,99,1.022709844
450718,0.9988,245,1.001365737,266,0.911706262,160,0.922950624,220,1.028593862,197,0.919123278
450723,0.9993,296,1.048172655,526,0.880015438,241,0.961891573,240,0.92384729,567,0.970084732
450730,0.9997,169,1.004578724,181,1.006416863,61,0.984084221,212,0.919899415,209,0.968185251
450742,0.9923,233,1.122544216,167,1.010614656,80,1.004206334,19,0,253,1.102809027
450743,0.9958,427,0.920371779,269,0.952980633,109,1.071201021,73,1.049379967,356,1.062789406
450746,1.0000,18,0,10,0,1,0,0,0,4,0
450747,0.9969,321,1.033286085,183,0.924662114,55,0.978283132,109,1.014795788,216,1.015931566
450749,0.9862,95,1.07164266,80,1.054990724,0,0,0,0,60,1.024585248
450754,0.9846,195,1.064061676,170,1.066022217,9,0,0,0,121,1.1052957
450755,1.0000,75,0.991340456,43,0.998265504,0,0,0,0,49,0.966649901
450766,1.0000,1,0,2,0,0,0,0,0,2,0
450770,0.9954,32,0.961467411,17,0,6,0,0,0,42,1.074745716
450771,1.0000,245,0.920748073,280,0.9237104,149,0.971669627,1280,0.912377287,244,0.929087155
450774,1.0000,0,0,0,0,0,0,248,0.933386072,0,0
450775,0.9898,343,1.075901718,590,1.077935338,200,1.031386463,40,1.034619569,655,1.116974247
450779,0.9992,412,1.021974087,350,0.868117293,69,0.92709491,382,0.889690718,352,0.916875982
450780,1.0000,0,0,0,0,0,0,375,0.824185776,0,0
450788,0.9975,389,0.911191711,539,0.967325383,244,1.092328641,438,0.948822878,338,0.932392545
450795,0.9991,28,0.96111123,35,1.029212507,7,0,0,0,15,0
450796,0.9908,0,0,0,0,0,0,70,1.015368749,0,0
450797,1.0000,0,0,0,0,0,0,0,0,0,0
450801,0.9838,608,0.934873197,796,0.92837364,448,1.068051343,528,1.40198386,672,0.87800361
450803,0.9995,49,0.94083899,63,1.011982438,25,0.993838169,11,0,45,1.006478849
450804,1.0000,0,0,0,0,0,0,1318,0.709474711,0,0
450808,1.0000,0,0,0,0,0,0,16,0,0,0
450809,0.9910,380,0.915835762,380,0.974145379,152,1.004986355,386,1.241448769,364,1.038430749
450813,1.0000,13,0,23,0,1,0,0,0,26,0.98309148
450820,0.9970,574,0.978282385,500,1.027696325,218,0.970395805,247,1.087371236,438,0.931583002
450822,0.9976,68,0.959174927,108,0.994335774,44,0.988207547,26,1.098109142,51,1.035538367
450825,1.0000,1,0,1,0,0,0,345,0.746789988,1,0
450827,0.9913,40,1.016163911,16,0,0,0,339,1.034651167,10,0
450828,1.0000,176,0.990444562,180,0.943623707,47,0.933262625,6,0,124,0.973130883
450831,1.0000,0,0,0,0,0,0,8,0,0,0
450832,0.9943,129,0.999762142,145,1.019598551,40,1.00847575,36,1.222994905,144,1.003391186
450833,1.0000,149,0.980315333,91,0.948514171,7,0,16,0,84,0.98297285
450834,1.0000,1,0,0,0,0,0,103,0.915164937,1,0
450839,0.9846,77,1.087931511,38,1.105545987,1,0,0,0,65,1.041993151
450840,0.9972,105,1.046528586,117,1.028263401,5,0,47,0.991268465,86,1.020634708
450841,1.0000,17,0,4,0,2,0,10,0,23,0
450844,0.9946,376,1.002705167,380,1.082366534,273,1.015924787,50,1.030762647,246,1.099328924
450845,1.0000,0,0,0,0,0,0,386,0.981982144,0,0
450847,0.9966,391,0.984290499,232,1.084136858,49,0.976389329,213,1.029082461,258,0.883589447
450848,0.9994,121,0.964747934,118,1.023058043,22,0,206,0.947285074,102,0.945687246
450851,1.0000,3,0,158,0.889578904,376,0.786651529,0,0,3,0
450853,1.0000,9,0,6,0,0,0,618,0.944401516,2,0
450855,1.0000,184,0.960480521,220,0.986989206,128,0.989188357,328,0.871073939,138,0.946791038
450856,1.0000,0,0,0,0,0,0,109,0.943615639,0,0
450860,0.9700,0,0,0,0,0,0,131,1.113357296,0,0
450862,0.9914,364,1.050749327,438,1.044862153,128,1.009838402,205,1.191118638,345,0.993450961
450864,1.0000,0,0,0,0,0,0,897,0.938281218,0,0
450865,1.0000,11,0,4,0,0,0,9,0,7,0
450867,0.9968,158,1.086359218,129,0.949360591,9,0,112,0.911033717,134,0.976673914
450869,1.0000,376,0.890194248,646,0.993561241,326,0.971673684,363,0.828450503,386,0.886767624
450871,1.0000,2,0,0,0,0,0,419,0.967330302,0,0
450872,1.0000,13,0,1,0,0,0,17,0,11,0
450874,1.0000,0,0,0,0,0,0,120,0.958119768,0,0
450875,1.0000,0,0,0,0,0,0,745,0.793594798,0,0
450876,1.0000,129,0.966680276,655,0.984653801,332,0.868099096,338,0.809922246,106,0.955667446
450877,0.9999,52,1.003330256,24,0,7,0,27,0.933409614,36,0.993826205
450880,0.9700,0,0,0,0,0,0,256,1.189394469,0,0
450883,1.0000,0,0,0,0,0,0,36,0.984202324,0,0
450884,1.0000,65,0.969876775,48,0.978431337,10,0,0,0,88,0.934106114
450885,0.9932,139,1.04938174,127,1.013911144,92,1.134572379,44,1.032881408,91,0.945757299
450886,1.0000,0,0,0,0,0,0,8,0,0,0
450888,0.9904,0,0,0,0,0,0,478,1.022279479,0,0
450889,1.0000,0,0,0,0,0,0,74,0.91823968,0,0
450890,0.9908,312,1.04444329,208,1.018045856,16,0,181,1.34488743,204,0.980900227
450891,1.0000,0,0,0,0,0,0,0,0,0,0
450893,1.0000,0,0,2,0,0,0,20,0,1,0
450894,0.9843,0,0,0,0,0,0,167,1.074360657,0,0
460001,1.0000,289,0.896859431,295,0.906984588,347,0.921379919,582,0.873700439,80,0.972265826
460003,0.9972,55,0.962210128,78,0.931844465,48,1.08340507,411,0.989935407,31,0.959067373
460004,1.0000,214,0.897654017,292,0.767938304,167,0.957267598,775,0.878176154,125,0.88434324
460005,1.0000,143,0.984205408,137,0.964358177,61,0.902784582,163,0.900041987,78,0.906467935
460006,1.0000,100,0.912000304,80,0.963843405,5,0,448,0.980310037,35,0.994696787
460007,1.0000,123,0.966637445,53,0.929273496,16,0,221,0.831190019,24,0
460009,0.9947,115,0.92053953,302,0.923835538,191,1.028423627,366,1.196412491,91,0.89030371
460010,1.0000,265,0.899382433,545,0.857554533,442,0.883786372,363,0.902693762,179,0.872547673
460011,0.9995,157,0.863593594,44,1.011357398,2,0,96,1.004195674,59,0.973145096
460013,0.9744,105,0.941599365,56,0.950382597,35,0.977292445,284,1.146511479,24,0
460014,0.9969,100,0.85537365,69,1.088684253,16,0,53,0.872811232,67,0.939712681
460015,1.0000,86,0.930971135,78,0.925117323,50,0.929676718,123,0.988240364,24,0
460017,0.9995,41,1.010683353,12,0,3,0,38,0.960698869,11,0
460019,0.9968,79,1.015527443,45,1.061757808,1,0,46,0.998264652,40,0.97444623
460021,0.9890,530,0.966003085,393,0.716292151,417,0.944626505,1179,1.127538665,204,0.956942485
460023,0.9980,98,0.926969203,58,0.88652704,5,0,109,1.035303077,24,0
460026,0.9964,54,0.997361379,27,0.985213126,2,0,41,1.042552481,10,0
460030,1.0000,80,0.987500649,47,0.962107089,5,0,40,0.951005016,44,0.967097138
460033,1.0000,31,0.964267677,27,0.987346114,1,0,0,0,16,0
460035,1.0000,78,0.967355113,24,0,2,0,0,0,13,0
460039,1.0000,36,0.926407825,5,0,1,0,10,0,5,0
460041,0.9990,164,0.961459285,131,0.95740187,60,1.039928865,100,0.964806733,79,1.003871298
460042,1.0000,157,0.987563025,89,0.8660823,60,0.971157942,434,0.873878281,28,0.945644838
460043,1.0000,0,0,0,0,0,0,0,0,0,0
460044,0.9910,59,1.05568714,64,0.970857812,6,0,198,1.055354745,33,1.00762875
460047,0.9921,435,1.010486372,315,0.950492812,148,0.911368524,759,1.100835764,164,0.940122565
460049,1.0000,0,0,0,0,0,0,579,0.801786371,0,0
460051,0.9970,191,0.96383816,107,1.004360101,83,0.953553299,156,1.05856199,161,0.98458762
460052,0.9953,54,0.946585349,29,1.02526777,49,0.973350383,184,1.039563081,17,0
460054,1.0000,17,0,3,0,1,0,178,0.880523957,0,0
460057,1.0000,25,0.993948609,10,0,0,0,286,0.941151031,11,0
460058,0.9984,64,0.944719479,33,0.971388514,0,0,33,1.033849862,23,0
460059,1.0000,0,0,0,0,0,0,0,0,0,0
460060,1.0000,12,0,1,0,0,0,6,0,2,0
470001,1.0000,350,0.850915682,222,0.858997134,34,0.91899872,131,0.82490882,252,0.910425045
470003,0.9998,506,1.013364297,912,0.969933471,1039,0.872652941,600,0.753574909,427,0.952444332
470005,0.9994,469,0.910255279,242,0.947161891,64,0.975910598,438,0.912330849,407,1.015550438
470011,0.9995,136,0.936388167,81,0.941165403,20,0,203,0.732553398,65,1.023200731
470012,1.0000,444,0.921440525,311,0.958472276,44,0.998512583,142,0.968397711,288,0.874767712
470024,0.9982,343,1.023164676,121,0.893023389,33,0.954496145,170,0.946363174,128,0.953584604
490001,0.9969,188,1.067404258,118,0.972639378,14,0,1,0,244,0.899842706
490002,0.9751,236,1.082261046,126,1.168930398,14,0,0,0,323,1.084483822
490004,0.9982,842,0.975106557,957,1.030178153,401,0.965098737,333,1.010760889,470,1.001494115
490005,0.9845,1009,1.121966903,1424,1.021318954,639,0.999873925,804,1.241076701,1125,1.100799278
490007,1.0000,313,0.949590142,1090,0.980454153,617,0.912261932,4,0,265,1.008676584
490009,0.9940,252,1.122735261,795,0.989657297,561,1.106572321,648,1.144844374,273,1.09474596
490011,0.9934,192,0.984309432,309,1.038223886,121,0.914802889,86,1.360474092,221,1.023725344
490012,0.9965,117,0.977264695,83,0.961882313,12,0,0,0,181,1.039661695
490013,1.0000,213,0.995790851,414,0.955733832,117,0.882056578,58,0.884512707,296,0.990959505
490017,0.9995,199,0.994631851,468,0.880243153,225,0.986130266,377,0.967599007,209,1.043641602
490018,1.0000,541,0.942881578,759,0.92808599,312,0.891446721,1013,0.888515204,425,0.871796608
490019,0.9828,204,1.056244474,252,1.116479634,56,1.053115654,247,1.136001422,229,0.911205569
490020,0.9922,154,1.013249256,257,1.051809442,57,1.103014236,68,1.153234272,388,1.034934785
490021,0.9786,689,1.100010824,1591,0.978104192,889,1.146190918,1189,1.296823642,866,1.096278037
490022,0.9957,901,1.050295996,919,0.898832051,486,1.011489763,917,0.920479882,900,1.117206718
490023,0.9700,342,0.962526778,274,1.121296155,63,1.078217704,283,1.511502463,355,1.086900906
490024,0.9906,599,1.01523554,1327,0.984867037,1248,1.090118292,1425,1.142052968,637,0.942633636
490027,0.9910,41,1.033068306,36,1.044307699,3,0,10,0,88,1.065316799
490032,0.9956,153,1.004520146,565,1.118177263,312,0.968588891,344,1.114619375,195,1.015917719
490033,0.9947,188,1.087507958,160,0.971447395,9,0,22,0,228,0.994018528
490037,0.9971,133,0.969428374,220,1.047067567,50,1.078099694,11,0,194,0.973216161
490038,0.9939,137,1.069409889,136,0.991042604,45,0.994082604,51,1.066914443,153,0.927811857
490040,0.9844,459,0.978423503,587,1.045851397,281,1.013755454,639,1.2423094,441,1.041589671
490041,0.9932,206,0.913934549,310,1.056693049,76,1.038085636,1903,1.024228977,135,0.959152045
490042,0.9975,298,1.028889206,314,0.97737865,21,0,85,0.989936383,245,1.053983967
490043,0.9929,500,1.057317054,533,1.008946511,179,0.995309716,189,1.08612087,284,1.075248163
490044,0.9977,313,1.037523567,554,0.997595914,91,0.964182872,233,1.042918995,316,0.968066768
490045,0.9896,301,0.969274104,289,0.977059488,138,0.992355505,294,1.190740741,243,0.958812819
490046,0.9994,504,1.024294929,752,0.995716452,128,0.995965764,1939,0.856644787,470,0.983820085
490048,0.9899,576,0.939907857,800,1.098062075,536,1.213409132,669,1.007806595,534,1.000941347
490050,0.9973,374,1.030517681,358,0.924508544,145,0.979032489,741,1.047861678,297,0.961817672
490052,0.9971,346,0.916086576,704,1.054151892,397,1.005116942,213,1.098352575,411,0.900620206
490053,0.9700,477,1.202409035,296,1.125510172,119,0.993540687,258,1.5337226,492,0.98405876
490057,0.9820,610,1.115615776,879,1.072324023,334,0.975306365,376,1.365440769,556,1.130161238
490059,0.9987,454,1.087299719,690,0.953033324,301,0.992321183,1201,0.786569354,340,0.94240206
490060,0.9860,217,1.171261463,256,1.177262794,56,1.044634418,25,0.989922281,506,1.01315067
490063,0.9999,773,0.920069283,1145,0.976046912,723,0.968195506,604,0.923520031,549,1.015646413
490066,0.9883,381,0.901882636,519,0.916154754,147,1.045936111,342,1.212113923,309,0.872372066
490067,0.9780,392,1.10778723,793,1.128657151,321,1.191643088,186,1.309761423,729,1.092130624
490069,0.9991,356,1.05972034,821,0.931776371,380,0.958738413,619,0.793840512,467,0.984515122
490075,0.9883,389,1.113762021,457,1.170563225,189,1.032578215,131,0.921507552,467,1.134075971
490077,0.9712,615,1.045050687,564,0.938887186,282,0.985326164,635,1.455417817,374,1.009603272
490079,0.9903,414,1.100594499,402,1.097077004,119,1.058215548,27,0.989877583,355,0.959306844
490084,0.9834,124,0.966692182,179,1.011254221,47,0.968281464,188,1.144772056,176,1.027093206
490088,0.9993,142,0.956483343,107,1.013827024,16,0,0,0,129,0.99572498
490089,0.9991,162,0.919627835,161,1.012892323,20,0,0,0,86,0.941742953
490090,0.9856,213,1.021215414,306,1.125548143,59,1.010222868,43,1.003472128,381,1.134025659
490092,0.9915,192,1.012508212,156,1.129693358,29,0.948182089,101,0.974545376,121,1.035730155
490093,0.9977,301,1.005893249,479,0.944341309,115,1.065015561,346,0.948676914,314,1.074596681
490094,0.9986,21,0,42,1.067267414,2,0,0,0,55,0.954118564
490097,0.9755,219,1.129679572,184,1.119429163,37,1.089004656,25,1.097686781,109,1.142181794
490098,0.9952,175,1.034313413,334,1.056047074,20,0,49,1.01518996,286,1.009481639
490101,0.9835,327,0.953120821,341,1.040170308,66,1.002775236,924,1.127985626,258,1.08172484
490104,1.0000,0,0,0,0,0,0,0,0,0,0
490105,1.0000,4,0,0,0,0,0,0,0,1,0
490106,1.0000,0,0,0,0,0,0,0,0,0,0
490107,0.9700,241,1.080472306,409,1.062796354,132,1.059701844,886,1.535859337,183,0.998476833
490109,1.0000,7,0,1,0,0,0,0,0,2,0
490110,0.9940,190,1.083467349,155,1.019285965,82,0.938698619,269,1.028120671,186,1.049179657
490111,0.9970,209,1.050772147,149,0.977759813,30,0.974472348,308,0.73403727,160,0.990266464
490112,0.9787,550,0.950805211,1192,1.06929956,562,1.093512063,1158,1.329220505,823,1.07304278
490113,0.9887,255,0.987232993,482,1.037708811,120,1.150984261,97,1.221035839,392,1.121747961
490114,0.9945,150,1.030600037,143,1.024773829,43,1.109951522,9,0,220,1.023251242
490115,0.9972,311,1.046941412,252,0.995081535,39,0.966905968,38,0.912650795,323,0.930672468
490116,0.9871,254,1.070313258,226,1.131833818,64,1.029735485,46,1.110669752,262,1.007431496
490117,0.9962,100,1.016693901,49,1.052478318,8,0,0,0,97,0.977922093
490118,0.9947,546,0.881882521,944,0.917405144,400,0.926484531,739,1.137565724,717,1.005834314
490119,0.9986,339,1.045028601,478,1.001994775,71,0.91127791,239,0.934695949,360,0.996031131
490120,0.9716,621,1.092981357,665,1.172259286,272,1.027279941,341,1.50092613,754,1.190235056
490122,0.9966,208,1.12826123,356,0.98137721,53,1.045892457,1886,0.749351721,201,1.059295222
490123,0.9989,146,1.009006116,119,1.001722198,15,0,28,0.92031433,115,1.011264064
490126,0.9935,252,1.093174039,249,0.884594221,31,0.963509547,143,1.014693828,192,1.009067987
490127,0.9724,116,1.065963547,90,1.086181212,15,0,0,0,347,1.121583811
490130,0.9924,241,1.047667859,294,1.071431714,68,1.004756274,187,1.023283922,198,1.013143081
490134,1.0000,0,0,0,0,0,0,0,0,0,0
490135,1.0000,0,0,0,0,0,0,0,0,1,0
490136,0.9742,226,1.103549893,453,0.898808115,156,1.122073977,503,1.334029862,243,0.991038884
490140,0.9926,149,1.013881554,165,0.961689938,39,0.982832097,55,1.188540221,175,1.047456026
490141,0.9939,95,1.052496912,183,1.028274251,79,1.099302286,56,1.096030213,146,0.99388574
490143,1.0000,22,0,33,0.943895272,8,0,23,0,15,0
490144,1.0000,0,0,0,0,0,0,0,0,0,0
500001,0.9989,232,0.938096123,432,0.96342098,166,1.062174117,668,0.874405542,191,0.839151777
500002,1.0000,182,0.948521337,198,0.92138477,70,0.906239532,397,0.929842665,102,0.960424907
500003,1.0000,275,0.971647833,309,0.949210401,197,0.895141373,324,0.998694382,177,0.968775674
500005,0.9985,204,1.001952249,384,0.943612135,211,1.085371532,871,0.82951415,100,0.964398047
